6h - 5g                2p6h I[13/2]e6 - 2p5g H[11/2]o5  18622.57   1.54e+3 3.44e+2 1.43e+2 1.47e+1 5.24e+0 2.88e+0 1.84e+0
6h - 5g                2p6h H[11/2]e6 - 2p5g G[9/2]o5   18481.01   1.71e+3 3.75e+2 1.55e+2 1.66e+1 6.01e+0 3.33e+0 2.14e+0
6h - 5g                2p6h H[11/2]e5 - 2p5g G[9/2]o4   17964.67   1.42e+3 3.12e+2 1.29e+2 1.38e+1 5.00e+0 2.76e+0 1.78e+0
6h - 5g                2p6h H[9/2]e5 - 2p5g G[7/2]o4    18480.67   1.37e+3 3.02e+2 1.25e+2 1.32e+1 4.80e+0 2.65e+0 1.70e+0
6h - 5g                2p6h G[9/2]e4 - 2p5g F[7/2]o3    18549.42   1.09e+3 2.40e+2 9.94e+1 1.05e+1 3.82e+0 2.11e+0 1.36e+0
6h - 5g                2p6h G[7/2]e4 - 2p5g F[5/2]o3    18679.36   9.71e+2 2.18e+2 9.02e+1 9.19e+0 3.24e+0 1.78e+0 1.14e+0
6h - 5g                2p6h I[13/2]e7 - 2p5g H[11/2]o6  18622.64   1.80e+3 4.02e+2 1.67e+2 1.72e+1 6.12e+0 3.36e+0 2.15e+0
6h - 5g                2p6h H[9/2]e4 - 2p5g G[7/2]o3    18533.26   1.59e+3 3.97e+2 2.04e+2 3.69e+1 1.59e+1 9.50e+0 6.43e+0
6h - 5g                2p6h I[11/2]e6 - 2p5g H[9/2]o5   18546.53   2.41e+3 6.04e+2 3.10e+2 5.61e+1 2.41e+1 1.44e+1 9.78e+0
6h - 5g                2p6h I[11/2]e5 - 2p5g H[9/2]o4   19170.43   2.01e+3 5.02e+2 2.58e+2 4.66e+1 2.01e+1 1.20e+1 8.12e+0
6h - 5g                2p6h H[9/2]e5 - 2p5g G[7/2]o4    18533.26   2.00e+3 5.00e+2 2.57e+2 4.64e+1 2.00e+1 1.19e+1 8.09e+0
6g - 5f                2p6g G[9/2]o4 - 2p5f F[7/2]e3    17930.73   2.74e+2 8.54e+1 5.08e+1 1.34e+1 6.66e+0 4.29e+0 3.07e+0
6g - 5f                2p6g G[9/2]o5 - 2p5f F[7/2]e4    18277.37   3.41e+2 1.06e+2 6.32e+1 1.66e+1 8.27e+0 5.33e+0 3.82e+0
6g - 5f                2p6g F[7/2]o3 - 2p5f D[5/2]e2    18230.35   2.01e+2 6.25e+1 3.72e+1 9.79e+0 4.87e+0 3.14e+0 2.24e+0
6g - 5f                2p6g F[7/2]o4 - 2p5f D[5/2]e3    18222.01   2.64e+2 8.22e+1 4.89e+1 1.29e+1 6.41e+0 4.13e+0 2.95e+0
6g - 4f                2p6g G[9/2]o4 - 2p4f F[7/2]e3     6413.23   2.55e+2 7.95e+1 4.73e+1 1.25e+1 6.20e+0 4.00e+0 2.86e+0
6g - 4f                2p6g G[9/2]o5 - 2p4f G[7/2]e4     6556.32   1.56e+2 4.87e+1 2.90e+1 7.64e+0 3.80e+0 2.45e+0 1.76e+0
6g - 4f                2p6g G[9/2]o5 - 2p4f F[7/2]e4     6456.97   3.26e+2 1.02e+2 6.05e+1 1.59e+1 7.93e+0 5.11e+0 3.66e+0
6g - 4f                2p6g F[7/2]o3 - 2p4f D[5/2]e2     6446.53   2.24e+2 6.97e+1 4.15e+1 1.09e+1 5.43e+0 3.50e+0 2.49e+0
6g - 4f                2p6g F[7/2]o4 - 2p4f D[5/2]e3     6445.34   2.96e+2 9.23e+1 5.49e+1 1.45e+1 7.19e+0 4.63e+0 3.31e+0
6f - 3d                2p6f F[7/2]e4 - 2p3d(3Fo 3)       2504.19 * 3.72e+2 5.57e+1 3.09e+1 9.20e+0 5.09e+0 3.53e+0 2.75e+0
6f - 3d                2p6f F[7/2]e3 - 2p3d(3Fo 2)       2500.67 * 4.32e+2 6.44e+1 3.58e+1 1.07e+1 5.94e+0 4.13e+0 3.22e+0
6d - 3p                2p6d(3Fo 3) - 2p3p(3De 2)         1680.27   2.15e+2 3.37e+1 1.94e+1 6.84e+0 4.33e+0 3.42e+0 3.65e+0
5g - 4f                2p5g F[5/2]o3 - 2p4f D[3/2]e2    10108.45 * 1.06e+3 2.44e+2 1.03e+2 1.08e+1 3.86e+0 2.10e+0 1.37e+0
5g - 4f                2p5g H[11/2]o5 - 2p4f G[9/2]e4   10035.44 * 1.92e+3 4.41e+2 1.86e+2 1.98e+1 7.11e+0 3.88e+0 2.52e+0
5g - 4f                2p5g G[9/2]o4 - 2p4f G[7/2]e3     9941.81 * 6.30e+2 1.67e+2 8.94e+1 1.84e+1 8.42e+0 5.16e+0 3.61e+0
5g - 4f                2p5g G[9/2]o4 - 2p4f F[7/2]e3     9718.59 * 1.95e+3 5.17e+2 2.77e+2 5.72e+1 2.61e+1 1.60e+1 1.12e+1
5g - 4f                2p5g G[7/2]o3 - 2p4f F[5/2]e2    10070.12 * 1.03e+3 2.32e+2 9.74e+1 1.07e+1 3.94e+0 2.18e+0 1.43e+0
5g - 4f                2p5g H[9/2]o5 - 2p4f G[7/2]e4     9969.33 * 1.60e+3 3.58e+2 1.50e+2 1.65e+1 6.10e+0 3.37e+0 2.21e+0
5g - 4f                2p5g G[7/2]o4 - 2p4f F[5/2]e3    10085.72 * 1.40e+3 3.15e+2 1.32e+2 1.45e+1 5.35e+0 2.96e+0 1.94e+0
5g - 4f                2p5g G[9/2]o5 - 2p4f G[7/2]e4    10126.15 * 8.05e+2 2.13e+2 1.14e+2 2.36e+1 1.08e+1 6.58e+0 4.61e+0
5g - 4f                2p5g G[9/2]o5 - 2p4f F[7/2]e4     9891.10 * 2.47e+3 6.54e+2 3.51e+2 7.24e+1 3.30e+1 2.02e+1 1.42e+1
5g - 4f                2p5g H[9/2]o4 - 2p4f G[7/2]e3    10118.53 * 1.31e+3 2.94e+2 1.23e+2 1.36e+1 5.01e+0 2.76e+0 1.81e+0
5g - 4f                2p5g F[7/2]o3 - 2p4f D[5/2]e2     9868.20 * 1.65e+3 4.36e+2 2.34e+2 4.82e+1 2.20e+1 1.35e+1 9.41e+0
5g - 4f                2p5g F[7/2]o4 - 2p4f D[5/2]e3     9865.42 * 2.18e+3 5.78e+2 3.10e+2 6.38e+1 2.91e+1 1.78e+1 1.25e+1
5f - 4d 3Do            2p5f F[7/2]e4 - 2p4d(3Do 3)       9281.06 * 4.14e+2 7.22e+1 4.03e+1 1.12e+1 5.99e+0 4.04e+0 3.10e+0
5f - 4d 3Do            2p5f F[5/2]e2 - 2p4d(3Do 1)       9242.02 * 3.31e+2 5.72e+1 3.19e+1 8.87e+0 4.73e+0 3.18e+0 2.42e+0
5f - 4d 1Do            2p5f F[5/2]e3 - 2p4d(1Do 2)       8983.28 * 3.14e+2 5.42e+1 3.02e+1 8.42e+0 4.49e+0 3.02e+0 2.32e+0
5f - 3d 3Fo            2p5f G[9/2]e5 - 2p3d(3Fo 4)       2885.27 * 4.16e+2 1.08e+2 4.89e+1 6.38e+0 2.53e+0 1.48e+0 1.09e+0
5f - 3d 3Fo            2p5f G[7/2]e4 - 2p3d(3Fo 3)       2884.25 * 1.71e+2 4.44e+1 2.19e+1 4.22e+0 2.04e+0 1.33e+0 1.07e+0
5f - 3d 3Fo            2p5f G[7/2]e3 - 2p3d(3Fo 2)       2879.75 * 1.76e+2 4.58e+1 2.25e+1 4.31e+0 2.09e+0 1.37e+0 1.10e+0
5f - 3d 3Fo            2p5f G[7/2]e4 - 2p3d(3Fo 3)       2897.50 * 5.26e+2 9.16e+1 5.12e+1 1.43e+1 7.60e+0 5.12e+0 3.93e+0
5f - 3d 3Fo            2p5f G[7/2]e3 - 2p3d(3Fo 2)       2892.87 * 6.25e+2 1.09e+2 6.10e+1 1.71e+1 9.13e+0 6.16e+0 4.75e+0
5f - 3d 3Do            2p5f F[7/2]e4 - 2p3d(3Do 3)       2976.97 * 8.57e+2 1.49e+2 8.34e+1 2.32e+1 1.24e+1 8.36e+0 6.41e+0
