4f - 3d 3Fo            2p4f D[3/2]e2 - 2p3d(3Fo 3)       4011.82 * 2.61e+0 5.95e-1 3.00e-1 6.00e-2 2.82e-2 1.77e-2 1.26e-2
4f - 3d 3Fo            2p4f D[3/2]e2 - 2p3d(3Fo 2)       4002.28 * 1.22e-1 2.79e-2 1.41e-2 2.81e-3 1.32e-3 8.30e-4 5.92e-4
4f - 3d 3Fo            2p4f D[3/2]e1 - 2p3d(3Fo 2)       4002.87 * 3.45e+0 7.87e-1 3.97e-1 7.97e-2 3.76e-2 2.36e-2 1.69e-2
4f - 3d 3Fo            2p4f D[5/2]e2 - 2p3d(3Fo 3)       4023.95 * 7.04e+0 1.45e+0 7.22e-1 1.46e-1 6.93e-2 4.38e-2 3.17e-2
4f - 3d 3Fo            2p4f D[5/2]e2 - 2p3d(3Fo 2)       4014.35 * 7.04e-1 1.45e-1 7.22e-2 1.46e-2 6.93e-3 4.39e-3 3.17e-3
4f - 3d 3Fo            2p4f D[5/2]e3 - 2p3d(3Fo 4)       4037.96 * 1.68e+1 3.46e+0 1.72e+0 3.47e-1 1.65e-1 1.05e-1 7.69e-2
4f - 3d 3Fo            2p4f D[5/2]e3 - 2p3d(3Fo 3)       4024.71 * 4.15e-1 8.56e-2 4.26e-2 8.59e-3 4.09e-3 2.59e-3 1.90e-3
4f - 3d 3Fo            2p4f D[5/2]e3 - 2p3d(3Fo 2)       4015.11 * 1.30e-2 2.68e-3 1.34e-3 2.69e-4 1.28e-4 8.13e-5 5.96e-5
4f - 3d 3Fo            2p4f G[9/2]e4 - 2p3d(3Fo 4)       4039.34 * 5.39e+1 1.23e+1 6.18e+0 1.24e+0 5.84e-1 3.71e-1 2.80e-1
4f - 3d 3Fo            2p4f G[9/2]e4 - 2p3d(3Fo 3)       4026.08 * 8.62e+2 1.96e+2 9.87e+1 1.98e+1 9.34e+0 5.93e+0 4.48e+0
4f - 3d 3Fo            2p4f G[9/2]e5 - 2p3d(3Fo 4)       4041.31 * 3.49e+3 7.90e+2 3.98e+2 8.00e+1 3.79e+1 2.41e+1 1.79e+1
4f - 3d 3Fo            2p4f G[7/2]e4 - 2p3d(3Fo 4)       4056.91 * 3.17e+2 6.16e+1 3.05e+1 6.18e+0 2.97e+0 1.91e+0 1.46e+0
4f - 3d 3Fo            2p4f G[7/2]e4 - 2p3d(3Fo 3)       4043.53 * 1.81e+3 3.51e+2 1.73e+2 3.52e+1 1.69e+1 1.09e+1 8.32e+0
4f - 3d 3Fo            2p4f G[7/2]e3 - 2p3d(3Fo 4)       4058.16 * 7.98e+0 1.55e+0 7.66e-1 1.55e-1 7.43e-2 4.78e-2 3.66e-2
4f - 3d 3Fo            2p4f G[7/2]e3 - 2p3d(3Fo 3)       4044.78 * 2.89e+2 5.62e+1 2.78e+1 5.62e+0 2.69e+0 1.73e+0 1.33e+0
4f - 3d 3Fo            2p4f G[7/2]e3 - 2p3d(3Fo 2)       4035.08 * 1.92e+3 3.73e+2 1.84e+2 3.73e+1 1.79e+1 1.15e+1 8.82e+0
4f - 3d 3Fo            2p4f F[7/2]e4 - 2p3d(3Fo 4)       4095.90 * 2.84e+2 4.26e+1 2.05e+1 4.21e+0 2.05e+0 1.33e+0 1.02e+0
4f - 3d 3Fo            2p4f F[7/2]e4 - 2p3d(3Fo 3)       4082.27 * 7.03e+2 1.06e+2 5.08e+1 1.04e+1 5.08e+0 3.30e+0 2.52e+0
4f - 3d 3Fo            2p4f F[7/2]e3 - 2p3d(3Fo 4)       4096.57 * 1.07e+1 1.59e+0 7.64e-1 1.56e-1 7.60e-2 4.93e-2 3.79e-2
4f - 3d 3Fo            2p4f F[7/2]e3 - 2p3d(3Fo 3)       4082.93 * 4.20e+1 6.26e+0 3.01e+0 6.15e-1 2.99e-1 1.94e-1 1.49e-1
4f - 3d 3Fo            2p4f F[7/2]e3 - 2p3d(3Fo 2)       4073.05 * 8.22e+2 1.23e+2 5.89e+1 1.21e+1 5.86e+0 3.80e+0 2.92e+0
4f - 3d 3Fo            2p4f F[5/2]e2 - 2p3d(3Fo 3)       4086.83 * 2.71e+1 3.91e+0 1.87e+0 3.85e-1 1.89e-1 1.23e-1 9.45e-2
4f - 3d 3Fo            2p4f F[5/2]e2 - 2p3d(3Fo 2)       4076.93 * 2.60e+2 3.76e+1 1.80e+1 3.70e+0 1.81e+0 1.18e+0 9.08e-1
4f - 3d 3Fo            2p4f F[5/2]e3 - 2p3d(3Fo 4)       4100.97 * 9.34e+0 1.35e+0 6.43e-1 1.32e-1 6.45e-2 4.20e-2 3.29e-2
4f - 3d 3Fo            2p4f F[5/2]e3 - 2p3d(3Fo 3)       4087.31 * 1.82e+2 2.63e+1 1.26e+1 2.58e+0 1.26e+0 8.20e-1 6.42e-1
4f - 3d 3Fo            2p4f F[5/2]e3 - 2p3d(3Fo 2)       4077.40 * 3.38e-1 4.88e-2 2.33e-2 4.78e-3 2.34e-3 1.52e-3 1.19e-3
4f - 3d 1Do            2p4f G[7/2]e3 - 2p3d(1Do 2)       4131.77 * 2.27e+2 4.41e+1 2.18e+1 4.40e+0 2.11e+0 1.36e+0 1.04e+0
4f - 3d 1Do            2p4f F[7/2]e3 - 2p3d(1Do 2)       4171.60 * 9.33e+2 1.39e+2 6.68e+1 1.37e+1 6.65e+0 4.31e+0 3.32e+0
4f - 3d 1Do            2p4f F[5/2]e3 - 2p3d(1Do 2)       4176.16 * 2.16e+3 3.11e+2 1.49e+2 3.05e+1 1.49e+1 9.70e+0 7.59e+0
4d 3Po - 4p 3Se        2p4d(3Po 1) - 2p4p(3Se 1)        13858.59 * 1.40e+2 3.39e+1 1.91e+1 5.76e+0 3.40e+0 2.49e+0 2.21e+0
4d 3Po - 4p 3Se        2p4d(3Po 2) - 2p4p(3Se 1)        13947.86 * 1.96e+2 4.41e+1 2.45e+1 7.37e+0 4.38e+0 3.48e+0 4.60e+0
4d 3Po - 4p 3Pe        2p4d(3Po 2) - 2p4p(3Pe 2)        13425.85 * 1.01e+2 2.27e+1 1.26e+1 3.79e+0 2.25e+0 1.79e+0 2.37e+0
4d 3Do - 4p 3Pe        2p4d(3Do 3) - 2p4p(3Pe 2)        14195.22 * 3.00e+2 5.90e+1 3.25e+1 9.76e+0 5.78e+0 4.32e+0 4.27e+0
4d 3Do - 4p 3De        2p4d(3Do 3) - 2p4p(3De 3)        13436.61 * 1.42e+2 2.81e+1 1.54e+1 4.64e+0 2.75e+0 2.05e+0 2.03e+0
4d 3Do - 4p 1Pe        2p4d(3Do 2) - 2p4p(1Pe 1)        12349.30 * 2.51e+2 4.44e+1 2.40e+1 7.16e+0 4.27e+0 3.55e+0 5.51e+0
4d 3Do - 4p 1Pe        2p4d(3Do 1) - 2p4p(1Pe 1)        12389.41 * 1.64e+2 2.12e+1 1.12e+1 3.37e+0 2.02e+0 1.58e+0 1.90e+0
4d 3Fo - 4p 3De        2p4d(3Fo 4) - 2p4p(3De 3)        14358.63 * 5.10e+2 1.33e+2 7.61e+1 2.37e+1 1.42e+1 1.04e+1 8.61e+0
4d 3Fo - 4p 3De        2p4d(3Fo 3) - 2p4p(3De 2)        14337.71 * 7.26e+2 1.01e+2 5.46e+1 1.69e+1 1.03e+1 8.23e+0 1.05e+1
4d 3Fo - 4p 3De        2p4d(3Fo 2) - 2p4p(3De 1)        14364.86 * 2.41e+2 3.41e+1 1.79e+1 5.46e+0 3.35e+0 2.83e+0 4.30e+0
4d 3Po - 3p 3Pe        2p4d(3Po 2) - 2p3p(3Pe 2)         2496.81 * 1.43e+2 3.23e+1 1.80e+1 5.40e+0 3.21e+0 2.55e+0 3.37e+0
4d 3Do - 3p 3Pe        2p4d(3Do 3) - 2p3p(3Pe 2)         2522.24 * 5.08e+2 1.00e+2 5.50e+1 1.65e+1 9.79e+0 7.31e+0 7.23e+0
4d 3Do - 3p 3Pe        2p4d(3Do 2) - 2p3p(3Pe 1)         2520.79 * 2.71e+2 4.79e+1 2.59e+1 7.72e+0 4.61e+0 3.83e+0 5.94e+0
4d 3Do - 3p 3Pe        2p4d(3Do 1) - 2p3p(3Pe 1)         2522.46 * 1.51e+2 1.96e+1 1.03e+1 3.11e+0 1.87e+0 1.46e+0 1.75e+0
4d 3Do - 3p 3Pe        2p4d(3Do 1) - 2p3p(3Pe 0)         2520.21 * 2.48e+2 3.21e+1 1.69e+1 5.10e+0 3.07e+0 2.40e+0 2.87e+0
4d 3Fo - 3p 3De        2p4d(3Fo 4) - 2p3p(3De 3)         2317.04 * 4.90e+2 1.28e+2 7.32e+1 2.27e+1 1.36e+1 1.00e+1 8.28e+0
4d 3Fo - 3p 3De        2p4d(3Fo 3) - 2p3p(3De 2)         2316.49 * 6.83e+2 9.51e+1 5.14e+1 1.59e+1 9.64e+0 7.74e+0 9.88e+0
4d 3Fo - 3p 3De        2p4d(3Fo 2) - 2p3p(3De 1)         2316.68 * 2.38e+2 3.36e+1 1.77e+1 5.39e+0 3.30e+0 2.79e+0 4.24e+0
4p 3Se - 3d 3Po        2p4p(3Se 1) - 2p3d(3Po 2)         6809.98 * 9.81e+1 2.34e+1 1.32e+1 4.18e+0 2.61e+0 2.06e+0 2.22e+0
4p 3De - 3d 3Fo        2p4p(3De 3) - 2p3d(3Fo 4)         6167.75 * 3.25e+2 7.96e+1 4.58e+1 1.50e+1 9.49e+0 7.36e+0 6.66e+0
4p 3De - 3d 3Fo        2p4p(3De 2) - 2p3d(3Fo 3)         6173.31 * 3.78e+2 5.34e+1 2.92e+1 9.60e+0 6.20e+0 5.14e+0 6.18e+0
4p 3De - 3d 3Fo        2p4p(3De 1) - 2p3d(3Fo 2)         6170.16 * 1.74e+2 2.52e+1 1.36e+1 4.57e+0 3.05e+0 2.60e+0 3.26e+0
4p 1De - 3d 1Fo        2p4p(1De 2) - 2p3d(1Fo 3)         6242.41 * 6.38e+1 1.70e+1 9.96e+0 3.80e+0 2.75e+0 2.41e+0 2.45e+0
4p 3De - 3s 3Po        2p4p(3De 3) - 2p3s(3Po 2)         1859.26 * 3.18e+2 7.78e+1 4.47e+1 1.47e+1 9.28e+0 7.19e+0 6.51e+0
4p 3De - 3s 3Po        2p4p(3De 2) - 2p3s(3Po 1)         1857.87 * 2.56e+2 3.62e+1 1.97e+1 6.50e+0 4.20e+0 3.48e+0 4.19e+0
4p 3De - 3s 3Po        2p4p(3De 1) - 2p3s(3Po 0)         1858.55 * 9.64e+1 1.39e+1 7.51e+0 2.53e+0 1.68e+0 1.44e+0 1.80e+0
4p 3De - 4s 3Po        2p4p(3De 2) - 2p4s(3Po 1)        16194.66 * 1.12e+2 1.58e+1 8.63e+0 2.84e+0 1.84e+0 1.52e+0 1.83e+0
4s 3Po - 3p 3De        2p4s(3Po 2) - 2p3p(3De 3)         3328.72 * 1.16e+2 2.75e+1 1.60e+1 5.74e+0 3.94e+0 3.32e+0 3.39e+0
4s 3Po - 3p 3De        2p4s(3Po 1) - 2p3p(3De 2)         3331.31 * 9.94e+1 1.47e+1 8.19e+0 3.01e+0 2.13e+0 1.87e+0 2.12e+0
3d 3Po - 3p 1Pe        2p3d(3Po 0) - 2p3p(1Pe 1)         4109.59 * 7.21e-4 1.70e-4 8.97e-5 2.14e-5 1.13e-5 7.80e-6 6.34e-6
3d 3Po - 3p 1Pe        2p3d(3Po 1) - 2p3p(1Pe 1)         4114.33 * 2.59e+0 5.80e-1 3.03e-1 7.22e-2 3.82e-2 2.66e-2 2.30e-2
3d 3Po - 3p 1Pe        2p3d(3Po 2) - 2p3p(1Pe 1)         4123.12 * 1.39e+0 2.92e-1 1.51e-1 3.61e-2 1.92e-2 1.42e-2 1.64e-2
3d 3Po - 3p 3Pe (V29)  2p3d(3Po 0) - 2p3p(3Pe 1)         5454.21 * 1.85e+2 4.37e+1 2.30e+1 5.49e+0 2.90e+0 2.00e+0 1.63e+0
3d 3Po - 3p 3Pe (V29)  2p3d(3Po 1) - 2p3p(3Pe 2)         5480.05 * 2.33e+2 5.21e+1 2.72e+1 6.50e+0 3.44e+0 2.39e+0 2.07e+0
3d 3Po - 3p 3Pe (V29)  2p3d(3Po 1) - 2p3p(3Pe 1)         5462.58 * 1.80e+2 4.02e+1 2.10e+1 5.01e+0 2.65e+0 1.85e+0 1.59e+0
3d 3Po - 3p 3Pe (V29)  2p3d(3Po 1) - 2p3p(3Pe 0)         5452.07 * 1.58e+2 3.54e+1 1.85e+1 4.41e+0 2.33e+0 1.63e+0 1.40e+0
3d 3Po - 3p 3Pe (V29)  2p3d(3Po 2) - 2p3p(3Pe 2)         5495.65 * 7.76e+2 1.63e+2 8.41e+1 2.01e+1 1.07e+1 7.89e+0 9.12e+0
3d 3Po - 3p 3Pe (V29)  2p3d(3Po 2) - 2p3p(3Pe 1)         5478.09 * 1.52e+2 3.18e+1 1.64e+1 3.93e+0 2.10e+0 1.54e+0 1.78e+0
3d 3Po - 3p 3Se (M24)  2p3d(3Po 0) - 2p3p(3Se 1)         4987.38 * 3.96e+2 9.36e+1 4.92e+1 1.18e+1 6.21e+0 4.28e+0 3.48e+0
3d 3Po - 3p 3Se (M24)  2p3d(3Po 1) - 2p3p(3Se 1)         4994.37 * 1.30e+3 2.90e+2 1.52e+2 3.62e+1 1.91e+1 1.33e+1 1.15e+1
3d 3Po - 3p 3Se (M24)  2p3d(3Po 2) - 2p3p(3Se 1)         5007.33 * 2.42e+3 5.06e+2 2.62e+2 6.26e+1 3.34e+1 2.46e+1 2.84e+1
3d 3Po - 3p 3De (M21)  2p3d(3Po 2) - 2p3p(3De 3)         4459.94 * 5.02e+1 1.19e+1 6.24e+0 1.49e+0 7.87e-1 5.42e-1 4.41e-1
3d 3Po - 3p 3De (M21)  2p3d(3Po 2) - 2p3p(3De 3)         4477.68 * 1.29e+2 2.89e+1 1.51e+1 3.60e+0 1.91e+0 1.33e+0 1.15e+0
3d 3Po - 3p 3De (M21)  2p3d(3Po 2) - 2p3p(3De 3)         4465.53 * 3.24e+1 7.27e+0 3.80e+0 9.05e-1 4.79e-1 3.33e-1 2.88e-1
3d 3Po - 3p 3De (M21)  2p3d(3Po 2) - 2p3p(3De 3)         4507.56 * 2.63e+2 5.50e+1 2.85e+1 6.80e+0 3.63e+0 2.67e+0 3.09e+0
3d 3Po - 3p 3De (M21)  2p3d(3Po 2) - 2p3p(3De 3)         4488.09 * 3.14e+1 6.56e+0 3.40e+0 8.12e-1 4.33e-1 3.19e-1 3.68e-1
3d 3Po - 3p 3De (M21)  2p3d(3Po 2) - 2p3p(3De 3)         4475.89 * 1.48e+0 3.10e-1 1.60e-1 3.83e-2 2.04e-2 1.50e-2 1.74e-2
3d 3Do - 3p 3Pe (M28)  2p3d(3Do 3) - 2p3p(3Pe 2)         5941.65 * 4.27e+3 7.25e+2 3.67e+2 8.78e+1 4.69e+1 3.32e+1 3.03e+1
3d 3Do - 3p 3Pe (M28)  2p3d(3Do 2) - 2p3p(3Pe 2)         5952.39 * 6.51e+2 1.05e+2 5.25e+1 1.25e+1 6.72e+0 5.00e+0 5.91e+0
3d 3Do - 3p 3Pe (M28)  2p3d(3Do 2) - 2p3p(3Pe 1)         5931.78 * 2.20e+3 3.54e+2 1.78e+2 4.24e+1 2.27e+1 1.69e+1 2.00e+1
3d 3Do - 3p 3Pe (M28)  2p3d(3Do 1) - 2p3p(3Pe 2)         5960.90 * 5.43e+1 7.71e+0 3.83e+0 9.21e-1 4.96e-1 3.59e-1 3.62e-1
3d 3Do - 3p 3Pe (M28)  2p3d(3Do 1) - 2p3p(3Pe 1)         5940.24 * 9.29e+2 1.32e+2 6.55e+1 1.57e+1 8.49e+0 6.14e+0 6.18e+0
3d 3Do - 3p 3Pe (M28)  2p3d(3Do 1) - 2p3p(3Pe 0)         5927.81 * 1.33e+3 1.89e+2 9.37e+1 2.25e+1 1.21e+1 8.78e+0 8.84e+0
3d 3Do - 3p 3De (M20)  2p3d(3Do 3) - 2p3p(3De 3)         4803.29 * 2.48e+3 4.20e+2 2.13e+2 5.09e+1 2.72e+1 1.92e+1 1.76e+1
3d 3Do - 3p 3De (M20)  2p3d(3Do 3) - 2p3p(3De 2)         4781.19 * 1.58e+2 2.68e+1 1.35e+1 3.24e+0 1.73e+0 1.22e+0 1.12e+0
3d 3Do - 3p 3De (M20)  2p3d(3Do 2) - 2p3p(3De 3)         4810.30 * 2.48e+2 3.99e+1 2.00e+1 4.78e+0 2.56e+0 1.91e+0 2.26e+0
